Time,Arduino_hall_probe/TEMP:TEMP,time,mag
1747267839,25.1,1747267839,4.402090000000001
1747267841,25.07,1747267841,4.40005
1747267843,25.15,1747267843,4.373530000000001
1747267845,25.18,1747267845,4.38475
1747267847,25.12,1747267847,4.409230000000001
1747267849,25.12,1747267849,4.43779
1747267851,25.25,1747267851,4.39189
1747267853,25.2,1747267853,4.4122900000000005
1747267855,25.07,1747267855,4.385770000000001
1747267857,25.02,1747267857,4.36129
1747267859,25.3,1747267859,4.40311
1747267861,25.18,1747267861,4.39597
1747267863,25.07,1747267863,4.43065
1747267865,25.22,1747267865,4.40719
1747267867,25.17,1747267867,4.41841
1747267869,25.08,1747267869,4.38373
1747267871,25.05,1747267871,4.401070000000001
1747267873,25.2,1747267873,4.410250000000001
1747267875,25.28,1747267875,4.36435
1747267877,25.12,1747267877,4.3888300000000005
1747267879,25.02,1747267879,4.37659
1747267881,25.05,1747267881,4.4122900000000005
1747267883,25.08,1747267883,4.396990000000001
1747267885,25.17,1747267885,4.339870000000001
1747267887,25.25,1747267887,4.37659
1747267889,25.32,1747267889,-0.06245
1747267891,25.23,1747267891,-0.05429
1747267893,25.28,1747267893,-0.05123
1747267895,25.17,1747267895,-0.08999
1747267897,25.18,1747267897,-0.07163
1747267899,25.1,1747267899,-0.06653
1747267901,25.22,1747267901,-0.05429
1747267903,25.22,1747267903,-0.07673
1747267905,25.33,1747267905,-0.07979
1747267907,25.1,1747267907,-0.03899
1747267909,25.27,1747267909,-0.05225
1747267911,25.32,1747267911,-0.05327
1747267913,25.15,1747267913,-0.04919
1747267915,25.3,1747267915,-0.07265
1747267917,25.17,1747267917,-0.07571
1747267919,25.32,1747267919,-0.05021
1747267921,25.2,1747267921,-0.06041
1747267923,25.23,1747267923,-0.08795
1747267925,21.29,1747267925,-0.07367
1747267927,25.05,1747267927,-0.03389
1747267929,25.22,1747267929,-0.05837
1747267931,25.07,1747267931,-0.06449
1747267933,25.2,1747267933,-0.07775
1747267935,25.22,1747267935,-0.03899
1747267937,25.28,1747267937,-0.07775
1747267939,25.37,1747267939,-0.06143
1747267941,25.37,1747267941,-0.06449
1747267943,25.23,1747267943,-0.04613
1747267945,25.25,1747267945,-0.04613
1747267947,25.08,1747267947,-0.04511
1747267949,25.08,1747267949,-0.07571
1747267951,25.23,1747267951,-0.06755
