in s,C3 in V
9.7031320E-04,2.41895E+00
9.7032240E-04,2.45801E+00
9.7033160E-04,2.47754E+00
9.7034080E-04,2.43848E+00
9.7035000E-04,2.41895E+00
9.7035920E-04,2.50684E+00
9.7036840E-04,2.43848E+00
9.7037760E-04,2.43848E+00
9.7038680E-04,2.49707E+00
9.7039600E-04,2.45801E+00
9.7040520E-04,2.41895E+00
9.7041440E-04,2.44824E+00
9.7042360E-04,2.45801E+00
9.7043280E-04,2.45801E+00
9.7044200E-04,2.45801E+00
9.7045120E-04,2.43848E+00
9.7046040E-04,2.40918E+00
9.7046960E-04,2.49707E+00
9.7047880E-04,2.45801E+00
9.7048800E-04,2.48730E+00
9.7049720E-04,2.39941E+00
9.7050640E-04,2.43848E+00
9.7051560E-04,2.46777E+00
9.7052480E-04,2.43848E+00
9.7053400E-04,2.40918E+00
9.7054320E-04,2.46777E+00
9.7055240E-04,2.43848E+00
9.7056160E-04,2.45801E+00
9.7057080E-04,2.48730E+00
9.7058000E-04,2.46777E+00
9.7058920E-04,2.48730E+00
9.7059840E-04,2.48730E+00
9.7060760E-04,2.46777E+00
9.7061680E-04,2.47754E+00
9.7062600E-04,2.46777E+00
9.7063520E-04,2.44824E+00
9.7064440E-04,2.45801E+00
9.7065360E-04,2.47754E+00
9.7066280E-04,2.43848E+00
9.7067200E-04,2.45801E+00
9.7068120E-04,2.46777E+00
9.7069040E-04,2.43848E+00
9.7069960E-04,2.44824E+00
9.7070880E-04,2.47754E+00
9.7071800E-04,2.45801E+00
9.7072720E-04,2.46777E+00
9.7073640E-04,2.40918E+00
9.7074560E-04,2.40918E+00
9.7075480E-04,2.44824E+00
9.7076400E-04,2.40918E+00
9.7077320E-04,2.45801E+00
9.7078240E-04,2.42871E+00
9.7079160E-04,2.44824E+00
9.7080080E-04,2.44824E+00
9.7081000E-04,2.45801E+00
9.7081920E-04,2.42871E+00
9.7082840E-04,2.45801E+00
9.7083760E-04,2.42871E+00
9.7084680E-04,2.41895E+00
9.7085600E-04,2.44824E+00
9.7086520E-04,2.43848E+00
9.7087440E-04,2.44824E+00
9.7088360E-04,2.37012E+00
9.7089280E-04,2.46777E+00
9.7090200E-04,2.46777E+00
9.7091120E-04,2.46777E+00
9.7092040E-04,2.44824E+00
9.7092960E-04,2.42871E+00
9.7093880E-04,2.46777E+00
9.7094800E-04,2.39941E+00
9.7095720E-04,2.44824E+00
9.7096640E-04,2.47754E+00
9.7097560E-04,2.42871E+00
9.7098480E-04,2.45801E+00
9.7099400E-04,2.42871E+00
9.7100320E-04,2.42871E+00
9.7101240E-04,2.44824E+00
9.7102160E-04,2.41895E+00
9.7103080E-04,2.44824E+00
9.7104000E-04,2.39941E+00
9.7104920E-04,2.42871E+00
9.7105840E-04,2.45801E+00
9.7106760E-04,2.41895E+00
9.7107680E-04,2.40918E+00
9.7108600E-04,2.42871E+00
9.7109520E-04,2.39941E+00
9.7110440E-04,2.43848E+00
9.7111360E-04,2.41895E+00
9.7112280E-04,2.42871E+00
9.7113200E-04,2.37988E+00
9.7114120E-04,2.42871E+00
9.7115040E-04,2.40918E+00
9.7115960E-04,2.46777E+00
9.7116880E-04,2.39941E+00
9.7117800E-04,2.43848E+00
9.7118720E-04,2.40918E+00
9.7119640E-04,2.41895E+00
9.7120560E-04,2.46777E+00
9.7121480E-04,2.38965E+00
9.7122400E-04,2.39941E+00
9.7123320E-04,2.45801E+00
9.7124240E-04,2.40918E+00
9.7125160E-04,2.39941E+00
9.7126080E-04,2.40918E+00
9.7127000E-04,2.38965E+00
9.7127920E-04,2.43848E+00
9.7128840E-04,2.48730E+00
9.7129760E-04,2.39941E+00
9.7130680E-04,2.41895E+00
9.7131600E-04,2.47754E+00
9.7132520E-04,2.52637E+00
9.7133440E-04,2.44824E+00
9.7134360E-04,2.42871E+00
9.7135280E-04,2.35059E+00
9.7136200E-04,2.38965E+00
9.7137120E-04,2.46777E+00
9.7138040E-04,2.45801E+00
9.7138960E-04,2.42871E+00
9.7139880E-04,2.37012E+00
9.7140800E-04,2.40918E+00
9.7141720E-04,2.45801E+00
9.7142640E-04,2.44824E+00
9.7143560E-04,2.40918E+00
9.7144480E-04,2.38965E+00
9.7145400E-04,2.37988E+00
9.7146320E-04,2.43848E+00
9.7147240E-04,2.47754E+00
9.7148160E-04,2.42871E+00
9.7149080E-04,2.41895E+00
9.7150000E-04,2.38965E+00
9.7150920E-04,2.40918E+00
9.7151840E-04,2.41895E+00
9.7152760E-04,2.48730E+00
9.7153680E-04,2.39941E+00
9.7154600E-04,2.37012E+00
9.7155520E-04,2.41895E+00
9.7156440E-04,2.44824E+00
9.7157360E-04,2.45801E+00
9.7158280E-04,2.43848E+00
9.7159200E-04,2.42871E+00
9.7160120E-04,2.37988E+00
9.7161040E-04,2.43848E+00
9.7161960E-04,2.48730E+00
9.7162880E-04,2.44824E+00
9.7163800E-04,2.40918E+00
9.7164720E-04,2.41895E+00
9.7165640E-04,2.43848E+00
9.7166560E-04,2.48730E+00
9.7167480E-04,2.42871E+00
9.7168400E-04,2.46777E+00
9.7169320E-04,2.39941E+00
9.7170240E-04,2.43848E+00
9.7171160E-04,2.42871E+00
9.7172080E-04,2.42871E+00
9.7173000E-04,2.42871E+00
9.7173920E-04,2.43848E+00
9.7174840E-04,2.43848E+00
9.7175760E-04,2.41895E+00
9.7176680E-04,2.42871E+00
9.7177600E-04,2.44824E+00
9.7178520E-04,2.40918E+00
9.7179440E-04,2.42871E+00
9.7180360E-04,2.41895E+00
9.7181280E-04,2.44824E+00
9.7182200E-04,2.50684E+00
9.7183120E-04,2.44824E+00
9.7184040E-04,2.44824E+00
9.7184960E-04,2.41895E+00
9.7185880E-04,2.44824E+00
9.7186800E-04,2.43848E+00
9.7187720E-04,2.42871E+00
9.7188640E-04,2.41895E+00
9.7189560E-04,2.40918E+00
9.7190480E-04,2.44824E+00
9.7191400E-04,2.48730E+00
9.7192320E-04,2.43848E+00
9.7193240E-04,2.44824E+00
9.7194160E-04,2.46777E+00
9.7195080E-04,2.39941E+00
9.7196000E-04,2.46777E+00
9.7196920E-04,2.41895E+00
9.7197840E-04,2.43848E+00
9.7198760E-04,2.39941E+00
9.7199680E-04,2.45801E+00
9.7200600E-04,2.41895E+00
9.7201520E-04,2.39941E+00
9.7202440E-04,2.39941E+00
9.7203360E-04,2.37988E+00
9.7204280E-04,2.44824E+00
9.7205200E-04,2.43848E+00
9.7206120E-04,2.47754E+00
9.7207040E-04,2.44824E+00
9.7207960E-04,2.41895E+00
9.7208880E-04,2.41895E+00
9.7209800E-04,2.47754E+00
9.7210720E-04,2.42871E+00
9.7211640E-04,2.39941E+00
9.7212560E-04,2.46777E+00
9.7213480E-04,2.39941E+00
9.7214400E-04,2.43848E+00
9.7215320E-04,2.45801E+00
9.7216240E-04,2.41895E+00
9.7217160E-04,2.42871E+00
9.7218080E-04,2.39941E+00
9.7219000E-04,2.41895E+00
9.7219920E-04,2.45801E+00
9.7220840E-04,2.45801E+00
9.7221760E-04,2.48730E+00
9.7222680E-04,2.42871E+00
9.7223600E-04,2.42871E+00
9.7224520E-04,2.38965E+00
9.7225440E-04,2.41895E+00
9.7226360E-04,2.39941E+00
9.7227280E-04,2.42871E+00
9.7228200E-04,2.41895E+00
9.7229120E-04,2.40918E+00
9.7230040E-04,2.40918E+00
9.7230960E-04,2.45801E+00
9.7231880E-04,2.44824E+00
9.7232800E-04,2.45801E+00
9.7233720E-04,2.48730E+00
9.7234640E-04,2.43848E+00
9.7235560E-04,2.40918E+00
9.7236480E-04,2.45801E+00
9.7237400E-04,2.48730E+00
9.7238320E-04,2.47754E+00
9.7239240E-04,2.42871E+00
9.7240160E-04,2.40918E+00
9.7241080E-04,2.45801E+00
9.7242000E-04,2.42871E+00
9.7242920E-04,2.45801E+00
9.7243840E-04,2.42871E+00
9.7244760E-04,2.43848E+00
9.7245680E-04,2.38965E+00
9.7246600E-04,2.38965E+00
9.7247520E-04,2.44824E+00
9.7248440E-04,2.44824E+00
9.7249360E-04,2.39941E+00
9.7250280E-04,2.40918E+00
9.7251200E-04,2.43848E+00
9.7252120E-04,2.47754E+00
9.7253040E-04,2.43848E+00
9.7253960E-04,2.44824E+00
9.7254880E-04,2.44824E+00
9.7255800E-04,2.42871E+00
9.7256720E-04,2.49707E+00
9.7257640E-04,2.47754E+00
9.7258560E-04,2.43848E+00
9.7259480E-04,2.40918E+00
9.7260400E-04,2.44824E+00
9.7261320E-04,2.44824E+00
9.7262240E-04,2.49707E+00
9.7263160E-04,2.47754E+00
9.7264080E-04,2.41895E+00
9.7265000E-04,2.42871E+00
9.7265920E-04,2.43848E+00
9.7266840E-04,2.45801E+00
9.7267760E-04,2.45801E+00
9.7268680E-04,2.44824E+00
9.7269600E-04,2.42871E+00
9.7270520E-04,2.45801E+00
9.7271440E-04,2.46777E+00
9.7272360E-04,2.46777E+00
9.7273280E-04,2.38965E+00
9.7274200E-04,2.44824E+00
9.7275120E-04,2.44824E+00
9.7276040E-04,2.45801E+00
9.7276960E-04,2.47754E+00
9.7277880E-04,2.44824E+00
9.7278800E-04,2.43848E+00
9.7279720E-04,2.45801E+00
9.7280640E-04,2.44824E+00
9.7281560E-04,2.46777E+00
9.7282480E-04,2.46777E+00
9.7283400E-04,2.45801E+00
9.7284320E-04,2.44824E+00
9.7285240E-04,2.45801E+00
9.7286160E-04,2.45801E+00
9.7287080E-04,2.44824E+00
9.7288000E-04,2.45801E+00
9.7288920E-04,2.44824E+00
9.7289840E-04,2.45801E+00
9.7290760E-04,2.40918E+00
9.7291680E-04,2.45801E+00
9.7292600E-04,2.47754E+00
9.7293520E-04,2.46777E+00
9.7294440E-04,2.42871E+00
9.7295360E-04,2.42871E+00
9.7296280E-04,2.45801E+00
9.7297200E-04,2.42871E+00
9.7298120E-04,2.42871E+00
9.7299040E-04,2.48730E+00
9.7299960E-04,2.45801E+00
9.7300880E-04,2.46777E+00
9.7301800E-04,2.45801E+00
9.7302720E-04,2.43848E+00
9.7303640E-04,2.40918E+00
9.7304560E-04,2.46777E+00
9.7305480E-04,2.47754E+00
9.7306400E-04,2.45801E+00
9.7307320E-04,2.43848E+00
9.7308240E-04,2.42871E+00
9.7309160E-04,2.43848E+00
9.7310080E-04,2.46777E+00
9.7311000E-04,2.44824E+00
9.7311920E-04,2.43848E+00
9.7312840E-04,2.43848E+00
9.7313760E-04,2.42871E+00
9.7314680E-04,2.44824E+00
9.7315600E-04,2.41895E+00
9.7316520E-04,2.43848E+00
9.7317440E-04,2.46777E+00
9.7318360E-04,2.41895E+00
9.7319280E-04,2.40918E+00
9.7320200E-04,2.43848E+00
9.7321120E-04,2.42871E+00
9.7322040E-04,2.48730E+00
9.7322960E-04,2.44824E+00
9.7323880E-04,2.42871E+00
9.7324800E-04,2.47754E+00
9.7325720E-04,2.49707E+00
9.7326640E-04,2.38965E+00
9.7327560E-04,2.39941E+00
9.7328480E-04,2.46777E+00
9.7329400E-04,2.39941E+00
9.7330320E-04,2.46777E+00
9.7331240E-04,2.44824E+00
9.7332160E-04,2.45801E+00
9.7333080E-04,2.49707E+00
9.7334000E-04,2.47754E+00
9.7334920E-04,2.47754E+00
9.7335840E-04,2.44824E+00
9.7336760E-04,2.44824E+00
9.7337680E-04,2.42871E+00
9.7338600E-04,2.46777E+00
9.7339520E-04,2.48730E+00
9.7340440E-04,2.45801E+00
9.7341360E-04,2.46777E+00
9.7342280E-04,2.38965E+00
9.7343200E-04,2.43848E+00
9.7344120E-04,2.46777E+00
9.7345040E-04,2.47754E+00
9.7345960E-04,2.44824E+00
9.7346880E-04,2.43848E+00
9.7347800E-04,2.41895E+00
9.7348720E-04,2.44824E+00
9.7349640E-04,2.40918E+00
9.7350560E-04,2.46777E+00
9.7351480E-04,2.46777E+00
9.7352400E-04,2.47754E+00
9.7353320E-04,2.44824E+00
9.7354240E-04,2.47754E+00
9.7355160E-04,2.46777E+00
9.7356080E-04,2.46777E+00
9.7357000E-04,2.40918E+00
9.7357920E-04,2.44824E+00
9.7358840E-04,2.48730E+00
9.7359760E-04,2.48730E+00
9.7360680E-04,2.48730E+00
9.7361600E-04,2.48730E+00
9.7362520E-04,2.48730E+00
9.7363440E-04,2.46777E+00
9.7364360E-04,2.48730E+00
9.7365280E-04,2.43848E+00
9.7366200E-04,2.37012E+00
9.7367120E-04,2.49707E+00
9.7368040E-04,2.45801E+00
9.7368960E-04,2.44824E+00
9.7369880E-04,2.43848E+00
9.7370800E-04,2.47754E+00
9.7371720E-04,2.45801E+00
9.7372640E-04,2.46777E+00
9.7373560E-04,2.43848E+00
9.7374480E-04,2.44824E+00
9.7375400E-04,2.47754E+00
9.7376320E-04,2.43848E+00
9.7377240E-04,2.43848E+00
9.7378160E-04,2.48730E+00
9.7379080E-04,2.47754E+00
9.7380000E-04,2.51660E+00
9.7380920E-04,2.45801E+00
9.7381840E-04,2.46777E+00
9.7382760E-04,2.46777E+00
9.7383680E-04,2.50684E+00
9.7384600E-04,2.50684E+00
9.7385520E-04,2.43848E+00
9.7386440E-04,2.43848E+00
9.7387360E-04,2.49707E+00
9.7388280E-04,2.50684E+00
9.7389200E-04,2.45801E+00
9.7390120E-04,2.46777E+00
9.7391040E-04,2.43848E+00
9.7391960E-04,2.43848E+00
9.7392880E-04,2.43848E+00
9.7393800E-04,2.47754E+00
9.7394720E-04,2.43848E+00
9.7395640E-04,2.45801E+00
9.7396560E-04,2.43848E+00
9.7397480E-04,2.44824E+00
9.7398400E-04,2.45801E+00
9.7399320E-04,2.46777E+00
9.7400240E-04,2.47754E+00
9.7401160E-04,2.52637E+00
9.7402080E-04,2.47754E+00
9.7403000E-04,2.45801E+00
9.7403920E-04,2.50684E+00
9.7404840E-04,2.42871E+00
9.7405760E-04,2.44824E+00
9.7406680E-04,2.48730E+00
9.7407600E-04,2.45801E+00
9.7408520E-04,2.48730E+00
9.7409440E-04,2.48730E+00
9.7410360E-04,2.48730E+00
9.7411280E-04,2.47754E+00
9.7412200E-04,2.48730E+00
9.7413120E-04,2.48730E+00
9.7414040E-04,2.50684E+00
9.7414960E-04,2.43848E+00
9.7415880E-04,2.44824E+00
9.7416800E-04,2.46777E+00
9.7417720E-04,2.50684E+00
9.7418640E-04,2.49707E+00
9.7419560E-04,2.48730E+00
9.7420480E-04,2.47754E+00
9.7421400E-04,2.43848E+00
9.7422320E-04,2.50684E+00
9.7423240E-04,2.45801E+00
9.7424160E-04,2.48730E+00
9.7425080E-04,2.51660E+00
9.7426000E-04,2.42871E+00
9.7426920E-04,2.41895E+00
9.7427840E-04,2.43848E+00
9.7428760E-04,2.47754E+00
9.7429680E-04,2.45801E+00
9.7430600E-04,2.49707E+00
9.7431520E-04,2.46777E+00
9.7432440E-04,2.48730E+00
9.7433360E-04,2.48730E+00
9.7434280E-04,2.47754E+00
9.7435200E-04,2.46777E+00
9.7436120E-04,2.47754E+00
9.7437040E-04,2.42871E+00
9.7437960E-04,2.46777E+00
9.7438880E-04,2.47754E+00
9.7439800E-04,2.45801E+00
9.7440720E-04,2.46777E+00
9.7441640E-04,2.45801E+00
9.7442560E-04,2.49707E+00
9.7443480E-04,2.47754E+00
9.7444400E-04,2.50684E+00
9.7445320E-04,2.44824E+00
9.7446240E-04,2.40918E+00
9.7447160E-04,2.51660E+00
9.7448080E-04,2.50684E+00
9.7449000E-04,2.45801E+00
9.7449920E-04,2.46777E+00
9.7450840E-04,2.47754E+00
9.7451760E-04,2.47754E+00
9.7452680E-04,2.47754E+00
9.7453600E-04,2.46777E+00
9.7454520E-04,2.44824E+00
9.7455440E-04,2.47754E+00
9.7456360E-04,2.49707E+00
9.7457280E-04,2.50684E+00
9.7458200E-04,2.45801E+00
9.7459120E-04,2.48730E+00
9.7460040E-04,2.45801E+00
9.7460960E-04,2.49707E+00
9.7461880E-04,2.48730E+00
9.7462800E-04,2.47754E+00
9.7463720E-04,2.47754E+00
9.7464640E-04,2.40918E+00
9.7465560E-04,2.44824E+00
9.7466480E-04,2.45801E+00
9.7467400E-04,2.41895E+00
9.7468320E-04,2.49707E+00
9.7469240E-04,2.51660E+00
9.7470160E-04,2.49707E+00
9.7471080E-04,2.50684E+00
9.7472000E-04,2.44824E+00
9.7472920E-04,2.45801E+00
9.7473840E-04,2.43848E+00
9.7474760E-04,2.42871E+00
9.7475680E-04,2.44824E+00
9.7476600E-04,2.43848E+00
9.7477520E-04,2.46777E+00
9.7478440E-04,2.44824E+00
9.7479360E-04,2.44824E+00
9.7480280E-04,2.48730E+00
9.7481200E-04,2.44824E+00
9.7482120E-04,2.44824E+00
9.7483040E-04,2.45801E+00
9.7483960E-04,2.46777E+00
9.7484880E-04,2.43848E+00
9.7485800E-04,2.48730E+00
9.7486720E-04,2.46777E+00
9.7487640E-04,2.50684E+00
9.7488560E-04,2.46777E+00
9.7489480E-04,2.47754E+00
9.7490400E-04,2.43848E+00
9.7491320E-04,2.46777E+00
9.7492240E-04,2.47754E+00
9.7493160E-04,2.48730E+00
9.7494080E-04,2.47754E+00
9.7495000E-04,2.44824E+00
9.7495920E-04,2.44824E+00
9.7496840E-04,2.44824E+00
9.7497760E-04,2.45801E+00
9.7498680E-04,2.45801E+00
9.7499600E-04,2.46777E+00
9.7500520E-04,2.41895E+00
9.7501440E-04,2.42871E+00
9.7502360E-04,2.44824E+00
9.7503280E-04,2.43848E+00
9.7504200E-04,2.46777E+00
9.7505120E-04,2.45801E+00
9.7506040E-04,2.48730E+00
9.7506960E-04,2.48730E+00
9.7507880E-04,2.42871E+00
9.7508800E-04,2.44824E+00
9.7509720E-04,2.46777E+00
9.7510640E-04,2.47754E+00
9.7511560E-04,2.40918E+00
9.7512480E-04,2.42871E+00
9.7513400E-04,2.44824E+00
9.7514320E-04,2.44824E+00
9.7515240E-04,2.43848E+00
9.7516160E-04,2.41895E+00
9.7517080E-04,2.46777E+00
9.7518000E-04,2.42871E+00
9.7518920E-04,2.39941E+00
9.7519840E-04,2.43848E+00
9.7520760E-04,2.44824E+00
9.7521680E-04,2.46777E+00
9.7522600E-04,2.46777E+00
9.7523520E-04,2.48730E+00
9.7524440E-04,2.41895E+00
9.7525360E-04,2.44824E+00
9.7526280E-04,2.46777E+00
9.7527200E-04,2.42871E+00
9.7528120E-04,2.39941E+00
9.7529040E-04,2.46777E+00
9.7529960E-04,2.38965E+00
9.7530880E-04,2.41895E+00
9.7531800E-04,2.45801E+00
9.7532720E-04,2.51660E+00
9.7533640E-04,2.54590E+00
9.7534560E-04,2.47754E+00
9.7535480E-04,2.41895E+00
9.7536400E-04,2.37988E+00
9.7537320E-04,2.48730E+00
9.7538240E-04,2.49707E+00
9.7539160E-04,2.45801E+00
9.7540080E-04,2.40918E+00
9.7541000E-04,2.36035E+00
9.7541920E-04,2.42871E+00
9.7542840E-04,2.49707E+00
9.7543760E-04,2.48730E+00
9.7544680E-04,2.41895E+00
9.7545600E-04,2.40918E+00
9.7546520E-04,2.47754E+00
9.7547440E-04,2.52637E+00
9.7548360E-04,2.49707E+00
9.7549280E-04,2.45801E+00
9.7550200E-04,2.36035E+00
9.7551120E-04,2.42871E+00
9.7552040E-04,2.43848E+00
9.7552960E-04,2.49707E+00
9.7553880E-04,2.42871E+00
9.7554800E-04,2.40918E+00
9.7555720E-04,2.39941E+00
9.7556640E-04,2.47754E+00
9.7557560E-04,2.49707E+00
9.7558480E-04,2.47754E+00
9.7559400E-04,2.43848E+00
9.7560320E-04,2.43848E+00
9.7561240E-04,2.41895E+00
9.7562160E-04,2.50684E+00
9.7563080E-04,2.49707E+00
9.7564000E-04,2.43848E+00
9.7564920E-04,2.41895E+00
9.7565840E-04,2.39941E+00
9.7566760E-04,2.43848E+00
9.7567680E-04,2.45801E+00
9.7568600E-04,2.44824E+00
9.7569520E-04,2.43848E+00
9.7570440E-04,2.39941E+00
9.7571360E-04,2.45801E+00
9.7572280E-04,2.46777E+00
9.7573200E-04,2.43848E+00
9.7574120E-04,2.43848E+00
9.7575040E-04,2.44824E+00
9.7575960E-04,2.41895E+00
9.7576880E-04,2.49707E+00
9.7577800E-04,2.49707E+00
9.7578720E-04,2.43848E+00
9.7579640E-04,2.45801E+00
9.7580560E-04,2.44824E+00
9.7581480E-04,2.40918E+00
9.7582400E-04,2.45801E+00
9.7583320E-04,2.39941E+00
9.7584240E-04,2.41895E+00
9.7585160E-04,2.40918E+00
9.7586080E-04,2.39941E+00
9.7587000E-04,2.44824E+00
9.7587920E-04,2.48730E+00
9.7588840E-04,2.43848E+00
9.7589760E-04,2.39941E+00
9.7590680E-04,2.44824E+00
9.7591600E-04,2.42871E+00
9.7592520E-04,2.41895E+00
9.7593440E-04,2.37012E+00
9.7594360E-04,2.38965E+00
9.7595280E-04,2.43848E+00
9.7596200E-04,2.41895E+00
9.7597120E-04,2.44824E+00
9.7598040E-04,2.44824E+00
9.7598960E-04,2.37012E+00
9.7599880E-04,2.41895E+00
9.7600800E-04,2.44824E+00
9.7601720E-04,2.41895E+00
9.7602640E-04,2.44824E+00
9.7603560E-04,2.43848E+00
9.7604480E-04,2.41895E+00
9.7605400E-04,2.39941E+00
9.7606320E-04,2.39941E+00
9.7607240E-04,2.42871E+00
9.7608160E-04,2.39941E+00
9.7609080E-04,2.40918E+00
9.7610000E-04,2.39941E+00
9.7610920E-04,2.45801E+00
9.7611840E-04,2.45801E+00
9.7612760E-04,2.40918E+00
9.7613680E-04,2.43848E+00
9.7614600E-04,2.45801E+00
9.7615520E-04,2.43848E+00
9.7616440E-04,2.44824E+00
9.7617360E-04,2.46777E+00
9.7618280E-04,2.40918E+00
9.7619200E-04,2.42871E+00
9.7620120E-04,2.47754E+00
9.7621040E-04,2.43848E+00
9.7621960E-04,2.42871E+00
9.7622880E-04,2.46777E+00
9.7623800E-04,2.37988E+00
9.7624720E-04,2.42871E+00
9.7625640E-04,2.38965E+00
9.7626560E-04,2.44824E+00
9.7627480E-04,2.41895E+00
9.7628400E-04,2.40918E+00
9.7629320E-04,2.42871E+00
9.7630240E-04,2.45801E+00
9.7631160E-04,2.44824E+00
9.7632080E-04,2.46777E+00
9.7633000E-04,2.43848E+00
9.7633920E-04,2.42871E+00
9.7634840E-04,2.43848E+00
9.7635760E-04,2.42871E+00
9.7636680E-04,2.41895E+00
9.7637600E-04,2.39941E+00
9.7638520E-04,2.44824E+00
9.7639440E-04,2.44824E+00
9.7640360E-04,2.41895E+00
9.7641280E-04,2.41895E+00
9.7642200E-04,2.47754E+00
9.7643120E-04,2.42871E+00
9.7644040E-04,2.47754E+00
9.7644960E-04,2.39941E+00
9.7645880E-04,2.41895E+00
9.7646800E-04,2.47754E+00
9.7647720E-04,2.42871E+00
9.7648640E-04,2.45801E+00
9.7649560E-04,2.39941E+00
9.7650480E-04,2.43848E+00
9.7651400E-04,2.43848E+00
9.7652320E-04,2.44824E+00
9.7653240E-04,2.41895E+00
9.7654160E-04,2.41895E+00
9.7655080E-04,2.40918E+00
9.7656000E-04,2.43848E+00
9.7656920E-04,2.42871E+00
9.7657840E-04,2.46777E+00
9.7658760E-04,2.42871E+00
9.7659680E-04,2.43848E+00
9.7660600E-04,2.45801E+00
9.7661520E-04,2.47754E+00
9.7662440E-04,2.45801E+00
9.7663360E-04,2.42871E+00
9.7664280E-04,2.43848E+00
9.7665200E-04,2.41895E+00
9.7666120E-04,2.41895E+00
9.7667040E-04,2.46777E+00
9.7667960E-04,2.45801E+00
9.7668880E-04,2.44824E+00
9.7669800E-04,2.39941E+00
9.7670720E-04,2.42871E+00
9.7671640E-04,2.42871E+00
9.7672560E-04,2.46777E+00
9.7673480E-04,2.37012E+00
9.7674400E-04,2.37012E+00
9.7675320E-04,2.39941E+00
9.7676240E-04,2.40918E+00
9.7677160E-04,2.43848E+00
9.7678080E-04,2.41895E+00
9.7679000E-04,2.39941E+00
9.7679920E-04,2.43848E+00
9.7680840E-04,2.44824E+00
9.7681760E-04,2.44824E+00
9.7682680E-04,2.43848E+00
9.7683600E-04,2.43848E+00
9.7684520E-04,2.43848E+00
9.7685440E-04,2.41895E+00
9.7686360E-04,2.43848E+00
9.7687280E-04,2.45801E+00
9.7688200E-04,2.39941E+00
9.7689120E-04,2.40918E+00
9.7690040E-04,2.42871E+00
9.7690960E-04,2.47754E+00
9.7691880E-04,2.44824E+00
9.7692800E-04,2.45801E+00
9.7693720E-04,2.44824E+00
9.7694640E-04,2.40918E+00
9.7695560E-04,2.43848E+00
9.7696480E-04,2.46777E+00
9.7697400E-04,2.46777E+00
9.7698320E-04,2.42871E+00
9.7699240E-04,2.42871E+00
9.7700160E-04,2.43848E+00
9.7701080E-04,2.41895E+00
9.7702000E-04,2.43848E+00
9.7702920E-04,2.44824E+00
9.7703840E-04,2.44824E+00
9.7704760E-04,2.47754E+00
9.7705680E-04,2.45801E+00
9.7706600E-04,2.44824E+00
9.7707520E-04,2.43848E+00
9.7708440E-04,2.39941E+00
9.7709360E-04,2.38965E+00
9.7710280E-04,2.44824E+00
9.7711200E-04,2.40918E+00
9.7712120E-04,2.44824E+00
9.7713040E-04,2.40918E+00
9.7713960E-04,2.45801E+00
9.7714880E-04,2.43848E+00
9.7715800E-04,2.45801E+00
9.7716720E-04,2.43848E+00
9.7717640E-04,2.42871E+00
9.7718560E-04,2.42871E+00
9.7719480E-04,2.46777E+00
9.7720400E-04,2.46777E+00
9.7721320E-04,2.41895E+00
9.7722240E-04,2.43848E+00
9.7723160E-04,2.45801E+00
9.7724080E-04,2.43848E+00
9.7725000E-04,2.44824E+00
9.7725920E-04,2.43848E+00
9.7726840E-04,2.40918E+00
9.7727760E-04,2.42871E+00
9.7728680E-04,2.39941E+00
9.7729600E-04,2.47754E+00
9.7730520E-04,2.43848E+00
9.7731440E-04,2.46777E+00
9.7732360E-04,2.44824E+00
9.7733280E-04,2.47754E+00
9.7734200E-04,2.45801E+00
9.7735120E-04,2.45801E+00
9.7736040E-04,2.46777E+00
9.7736960E-04,2.37012E+00
9.7737880E-04,2.36035E+00
9.7738800E-04,2.42871E+00
9.7739720E-04,2.41895E+00
9.7740640E-04,2.50684E+00
9.7741560E-04,2.42871E+00
9.7742480E-04,2.40918E+00
9.7743400E-04,2.43848E+00
9.7744320E-04,2.44824E+00
9.7745240E-04,2.49707E+00
9.7746160E-04,2.45801E+00
9.7747080E-04,2.41895E+00
9.7748000E-04,2.40918E+00
9.7748920E-04,2.40918E+00
9.7749840E-04,2.49707E+00
9.7750760E-04,2.42871E+00
9.7751680E-04,2.43848E+00
9.7752600E-04,2.44824E+00
9.7753520E-04,2.45801E+00
9.7754440E-04,2.49707E+00
9.7755360E-04,2.46777E+00
9.7756280E-04,2.42871E+00
9.7757200E-04,2.42871E+00
9.7758120E-04,2.40918E+00
9.7759040E-04,2.47754E+00
9.7759960E-04,2.42871E+00
9.7760880E-04,2.43848E+00
9.7761800E-04,2.39941E+00
9.7762720E-04,2.42871E+00
9.7763640E-04,2.47754E+00
9.7764560E-04,2.46777E+00
9.7765480E-04,2.44824E+00
9.7766400E-04,2.41895E+00
9.7767320E-04,2.44824E+00
9.7768240E-04,2.43848E+00
9.7769160E-04,2.47754E+00
9.7770080E-04,2.46777E+00
9.7771000E-04,2.44824E+00
9.7771920E-04,2.46777E+00
9.7772840E-04,2.45801E+00
9.7773760E-04,2.47754E+00
9.7774680E-04,2.46777E+00
9.7775600E-04,2.49707E+00
9.7776520E-04,2.45801E+00
9.7777440E-04,2.45801E+00
9.7778360E-04,2.45801E+00
9.7779280E-04,2.46777E+00
9.7780200E-04,2.44824E+00
9.7781120E-04,2.46777E+00
9.7782040E-04,2.40918E+00
9.7782960E-04,2.47754E+00
9.7783880E-04,2.45801E+00
9.7784800E-04,2.49707E+00
9.7785720E-04,2.46777E+00
9.7786640E-04,2.44824E+00
9.7787560E-04,2.41895E+00
